datetime,open,high,low,close,volume
2021-10-19 00:00:00,62005.60000000,64486.00000000,61322.22000000,64280.59000000,53628.10774400
2021-10-20 00:00:00,64280.59000000,67000.00000000,63481.40000000,66001.41000000,51428.93485600
2021-10-21 00:00:00,66001.40000000,66639.74000000,62000.00000000,62193.15000000,68538.64537000
2021-10-22 00:00:00,62193.15000000,63732.39000000,60000.00000000,60688.22000000,52119.35886000
2021-10-23 00:00:00,60688.23000000,61747.64000000,59562.15000000,61286.75000000,27626.93678000
2021-10-24 00:00:00,61286.75000000,61500.00000000,59510.63000000,60852.22000000,31226.57676000
2021-10-25 00:00:00,60852.22000000,63710.63000000,60650.00000000,63078.78000000,36853.83806000
2021-10-26 00:00:00,63078.78000000,63293.48000000,59817.55000000,60328.81000000,40217.50083000
2021-10-27 00:00:00,60328.81000000,61496.00000000,58000.00000000,58413.44000000,62124.49016000
2021-10-28 00:00:00,58413.44000000,62499.00000000,57820.00000000,60575.89000000,61056.35301000
2021-10-29 00:00:00,60575.90000000,62980.00000000,60174.81000000,62253.71000000,43973.90414000
2021-10-30 00:00:00,62253.70000000,62359.25000000,60673.00000000,61859.19000000,31478.12566000
2021-10-31 00:00:00,61859.19000000,62405.30000000,59945.36000000,61299.80000000,39267.63794000
2021-11-01 00:00:00,61299.81000000,62437.74000000,59405.00000000,60911.11000000,44687.66672000
2021-11-02 00:00:00,60911.12000000,64270.00000000,60624.68000000,63219.99000000,46368.28410000
2021-11-03 00:00:00,63220.57000000,63500.00000000,60382.76000000,62896.48000000,43336.09049000
2021-11-04 00:00:00,62896.49000000,63086.31000000,60677.01000000,61395.01000000,35930.93314000
2021-11-05 00:00:00,61395.01000000,62595.72000000,60721.00000000,60937.12000000,31604.48749000
2021-11-06 00:00:00,60940.18000000,61560.49000000,60050.00000000,61470.61000000,25590.57408000
2021-11-07 00:00:00,61470.62000000,63286.35000000,61322.78000000,63273.59000000,25515.68830000
2021-11-08 00:00:00,63273.58000000,67789.00000000,63273.58000000,67525.83000000,54442.09455400
2021-11-09 00:00:00,67525.82000000,68524.25000000,66222.40000000,66947.66000000,44661.37806800
2021-11-10 00:00:00,66947.67000000,69000.00000000,62822.90000000,64882.43000000,65171.50404600
2021-11-11 00:00:00,64882.42000000,65600.07000000,64100.00000000,64774.26000000,37237.98058000
2021-11-12 00:00:00,64774.25000000,65450.70000000,62278.00000000,64122.23000000,44490.10816000
2021-11-13 00:00:00,64122.22000000,65000.00000000,63360.22000000,64380.00000000,22504.97383000
2021-11-14 00:00:00,64380.01000000,65550.51000000,63576.27000000,65519.10000000,25705.07347000
2021-11-15 00:00:00,65519.11000000,66401.82000000,63400.00000000,63606.74000000,37829.37124000
2021-11-16 00:00:00,63606.73000000,63617.31000000,58574.07000000,60058.87000000,77455.15609000
2021-11-17 00:00:00,60058.87000000,60840.23000000,58373.00000000,60344.87000000,46289.38491000
2021-11-18 00:00:00,60344.86000000,60976.00000000,56474.26000000,56891.62000000,62146.99931000
2021-11-19 00:00:00,56891.62000000,58320.00000000,55600.00000000,58052.24000000,50715.88726000
2021-11-20 00:00:00,58057.10000000,59845.00000000,57353.00000000,59707.51000000,33811.59010000
2021-11-21 00:00:00,59707.52000000,60029.76000000,58486.65000000,58622.02000000,31902.22785000
2021-11-22 00:00:00,58617.70000000,59444.00000000,55610.00000000,56247.18000000,51724.32047000
2021-11-23 00:00:00,56243.83000000,58009.99000000,55317.00000000,57541.27000000,49917.85017000
2021-11-24 00:00:00,57541.26000000,57735.00000000,55837.00000000,57138.29000000,39612.04964000
2021-11-25 00:00:00,57138.29000000,59398.90000000,57000.00000000,58960.36000000,42153.51522000
2021-11-26 00:00:00,58960.37000000,59150.00000000,53500.00000000,53726.53000000,65927.87066000
2021-11-27 00:00:00,53723.72000000,55280.00000000,53610.00000000,54721.03000000,29716.99957000
2021-11-28 00:00:00,54716.47000000,57445.05000000,53256.64000000,57274.88000000,36163.71370000
2021-11-29 00:00:00,57274.89000000,58865.97000000,56666.67000000,57776.25000000,40125.28009000
2021-11-30 00:00:00,57776.25000000,59176.99000000,55875.55000000,56950.56000000,49161.05194000
2021-12-01 00:00:00,56950.56000000,59053.55000000,56458.01000000,57184.07000000,44956.63656000
2021-12-02 00:00:00,57184.07000000,57375.47000000,55777.77000000,56480.34000000,37574.05976000
2021-12-03 00:00:00,56484.26000000,57600.00000000,51680.00000000,53601.05000000,58927.69027000
2021-12-04 00:00:00,53601.05000000,53859.10000000,42000.30000000,49152.47000000,114203.37374800
2021-12-05 00:00:00,49152.46000000,49699.05000000,47727.21000000,49396.33000000,45580.82012000
2021-12-06 00:00:00,49396.32000000,50891.11000000,47100.00000000,50441.92000000,58571.21575000
2021-12-07 00:00:00,50441.91000000,51936.33000000,50039.74000000,50588.95000000,38253.46877000
2021-12-08 00:00:00,50588.95000000,51200.00000000,48600.00000000,50471.19000000,38425.92466000
2021-12-09 00:00:00,50471.19000000,50797.76000000,47320.00000000,47545.59000000,37692.68665000
2021-12-10 00:00:00,47535.90000000,50125.00000000,46852.00000000,47140.54000000,44233.57391000
2021-12-11 00:00:00,47140.54000000,49485.71000000,46751.00000000,49389.99000000,28889.19358000
2021-12-12 00:00:00,49389.99000000,50777.00000000,48638.00000000,50053.90000000,26017.93421000
2021-12-13 00:00:00,50053.90000000,50189.97000000,45672.75000000,46702.75000000,50869.52093000
2021-12-14 00:00:00,46702.76000000,48700.41000000,46290.00000000,48343.28000000,39955.98445000
2021-12-15 00:00:00,48336.95000000,49500.00000000,46547.00000000,48864.98000000,51629.18100000
2021-12-16 00:00:00,48864.98000000,49436.43000000,47511.00000000,47632.38000000,31949.86739000
2021-12-17 00:00:00,47632.38000000,47995.96000000,45456.00000000,46131.20000000,43104.48870000
2021-12-18 00:00:00,46133.83000000,47392.37000000,45500.00000000,46834.48000000,25020.05271000
2021-12-19 00:00:00,46834.47000000,48300.01000000,46406.91000000,46681.23000000,29305.70665000
2021-12-20 00:00:00,46681.24000000,47537.57000000,45558.85000000,46914.16000000,35848.50609000
2021-12-21 00:00:00,46914.17000000,49328.96000000,46630.00000000,48889.88000000,37713.92924000
2021-12-22 00:00:00,48887.59000000,49576.13000000,48421.87000000,48588.16000000,27004.20220000
2021-12-23 00:00:00,48588.17000000,51375.00000000,47920.42000000,50838.81000000,35192.54046000
2021-12-24 00:00:00,50838.82000000,51810.00000000,50384.43000000,50820.00000000,31684.84269000
2021-12-25 00:00:00,50819.99000000,51156.23000000,50142.32000000,50399.66000000,19135.51613000
2021-12-26 00:00:00,50399.67000000,51280.00000000,49412.00000000,50775.49000000,22569.88914000
2021-12-27 00:00:00,50775.48000000,52088.00000000,50449.00000000,50701.44000000,28792.21566000
2021-12-28 00:00:00,50701.44000000,50704.05000000,47313.01000000,47543.74000000,45853.33924000
2021-12-29 00:00:00,47543.74000000,48139.08000000,46096.99000000,46464.66000000,39498.87000000
2021-12-30 00:00:00,46464.66000000,47900.00000000,45900.00000000,47120.87000000,30352.29569000
2021-12-31 00:00:00,47120.88000000,48548.26000000,45678.00000000,46216.93000000,34937.99796000
